ds,yhat,yhat_lower,yhat_upper,zipcode
2018-08-01,2433555.122232336,2285181.5947595313,2612188.5446268367,94114
2018-09-01,2454918.6614060933,2288733.4664235995,2662699.064232837,94114
2018-10-01,2469323.8223373233,2263455.409858292,2701564.402173557,94114
2018-11-01,2496436.0852014152,2251914.21555526,2795608.6217710753,94114
2018-12-01,2509200.6093247263,2227666.1181815877,2817495.2768249325,94114
2018-01-01,4202437.65339877,4153291.9783036653,4255158.835048263,94115
2018-02-01,4227271.162773843,4173319.270545233,4277872.238456797,94115
2018-03-01,4254405.651709475,4197556.848541484,4320403.988094264,94115
2018-04-01,4271270.194804256,4203726.67692982,4335636.709478076,94115
2018-05-01,4300211.280772732,4213530.290880165,4380055.5974130975,94115
2018-06-01,4326819.793164521,4212372.462351606,4430079.480561216,94115
2018-07-01,4346383.79766452,4201229.500618646,4486541.553041627,94115
2018-08-01,4369134.261969698,4188118.2130088937,4532336.662956225,94115
2018-09-01,4403726.509238001,4197089.139900136,4594380.211172683,94115
2018-10-01,4430032.583528768,4188464.761880413,4654971.778113707,94115
2018-11-01,4467555.725224234,4187035.4796585008,4743970.326557966,94115
2018-12-01,4485519.396364632,4144975.8626560927,4824408.066680734,94115
2018-01-01,1316170.2786080015,1296429.5252124656,1335540.0247732413,94116
2018-02-01,1324995.4940662584,1304237.302832102,1347452.6864734355,94116
2018-03-01,1335497.6691655577,1314443.4684273272,1357038.5783270653,94116
2018-04-01,1344706.064894738,1324846.6993775833,1371918.850028072,94116
2018-05-01,1355172.9792307033,1328050.7539415685,1391158.1297792012,94116
2018-06-01,1365082.7530583455,1332282.636141274,1405342.5083094204,94116
2018-07-01,1374829.5516188096,1333430.0023017789,1428033.6606054278,94116
2018-08-01,1384126.4979239905,1334938.4421565626,1450080.40577048,94116
2018-09-01,1393167.394252225,1334388.410161759,1464144.9157207382,94116
2018-10-01,1402210.9527556242,1337397.7176724593,1481834.77660157,94116
2018-11-01,1412351.2139640497,1338210.880126042,1504361.3798140697,94116
2018-12-01,1421124.9873749856,1329253.7493334208,1527026.9421555484,94116
2018-01-01,2680126.2888812763,2622062.1344036064,2743381.7333111903,94117
2018-02-01,2669507.7518587387,2606235.7399251633,2730206.0871402617,94117
2018-03-01,2738397.192578449,2671254.2468396,2798506.4891216992,94117
2018-04-01,2725798.3455059156,2655386.2692104196,2794787.688201457,94117
2018-05-01,2739365.0152475857,2662894.8165294477,2816945.1190899126,94117
2018-06-01,2727543.807873329,2632393.476859356,2813338.093992948,94117
2018-07-01,2744170.4279615395,2625834.9649532484,2844897.8285286506,94117
2018-08-01,2738302.25439502,2585839.667448654,2861972.476393694,94117
2018-09-01,2734234.867977416,2551421.451795467,2889149.681838069,94117
2018-10-01,2747110.1776830954,2544002.168255051,2915477.9616031717,94117
2018-11-01,2751340.79259522,2526826.3780428427,2948064.9081431767,94117
2018-12-01,2766005.179212929,2507131.367580752,2973788.927438903,94117
2018-01-01,2436440.7018279037,2385950.066027112,2484934.4023803785,94118
2018-02-01,2431708.8885610406,2384211.524641571,2480040.4181522913,94118
2018-03-01,2492915.544127131,2441076.5153816617,2540180.014322226,94118
2018-04-01,2485724.9392463416,2424874.940122029,2537717.7819785518,94118
2018-05-01,2504775.325763545,2437100.807403711,2573286.7965140566,94118
2018-06-01,2500787.151319097,2409877.368147707,2575655.08378991,94118
2018-07-01,2515617.3052397915,2419520.8207751457,2619330.5414296906,94118
2018-08-01,2511955.818549239,2381492.8354496295,2628240.150495316,94118
2018-09-01,2516090.665023816,2374609.709641491,2658094.0908652092,94118
2018-10-01,2533162.7162095034,2360066.3494287087,2705797.7426036405,94118
2018-11-01,2547005.2212972166,2345916.282991963,2741234.5187644777,94118
2018-12-01,2559894.5797983953,2327680.52735443,2802893.1463407064,94118
2018-01-01,1578999.4962178953,1564824.7539237924,1593874.809013174,94121
2018-02-01,1591589.23849864,1576001.170311904,1607380.4919225115,94121
2018-03-01,1604922.2505812533,1586229.076104848,1623220.8726473898,94121
2018-04-01,1616112.9194614908,1593941.5338211975,1640219.5064432775,94121
2018-05-01,1628560.4194585825,1600490.4763892898,1660692.3582317377,94121
2018-06-01,1642051.3640423976,1599053.6867007455,1686684.3725912832,94121
2018-07-01,1654406.8529820296,1600125.568738125,1708610.390151336,94121
2018-08-01,1670293.7329264837,1603095.4874246805,1741397.3497442277,94121
2018-09-01,1686941.6598470092,1604381.0783874653,1762949.374359732,94121
2018-10-01,1698935.1744659652,1591408.9974855883,1793409.9424837497,94121
2018-11-01,1716397.7322056235,1600019.7448371209,1817864.3485203509,94121
2018-12-01,1727451.0489478176,1591744.2542657158,1842021.5121401816,94121
2018-01-01,1362399.1523646745,1344499.1865505385,1379395.7666495962,94122
2018-02-01,1366012.535010362,1347104.0563038932,1382856.8506308796,94122
2018-03-01,1384665.7731654188,1365716.189658322,1403034.6925738328,94122
2018-04-01,1389044.9969235589,1368030.3653458909,1409711.5341526964,94122
2018-05-01,1398890.56806611,1372575.233698551,1429386.5095702922,94122
2018-06-01,1403316.420253259,1364981.5193462442,1435783.0325491342,94122
2018-07-01,1412857.8188101472,1365557.9910078298,1455588.0592310065,94122
2018-08-01,1416782.5222201464,1360147.6405307234,1469231.7265881817,94122
2018-09-01,1420908.141332563,1359680.51862506,1484277.1455201241,94122
2018-10-01,1430106.6270027691,1354598.7281941932,1508552.5052050275,94122
2018-11-01,1435166.3426932595,1348114.1082587691,1523829.1934106757,94122
2018-12-01,1443451.6278465805,1339351.437139832,1542614.3280831927,94122
2018-01-01,4636423.149297722,4561031.920009723,4713699.424852748,94123
2018-02-01,4675341.619683509,4600873.302013831,4749544.318109657,94123
2018-03-01,4685732.971801889,4608246.0677363165,4771122.044039014,94123
2018-04-01,4718437.197874875,4627660.769101043,4807779.275425606,94123
2018-05-01,4752531.365478717,4648280.9266096065,4863389.740519965,94123
2018-06-01,4789313.522513055,4655518.993404125,4923329.332892523,94123
2018-07-01,4809029.942466363,4655950.192342859,4973233.887686941,94123
2018-08-01,4848329.859707073,4659983.674590134,5055284.384778283,94123
2018-09-01,4899272.329733378,4653328.343188716,5145257.230857333,94123
2018-10-01,4928477.618244761,4651143.185753781,5234342.816247407,94123
2018-11-01,4982499.58319703,4668730.650873118,5301032.352286665,94123
2018-12-01,5003348.814207521,4646994.490328519,5364725.386395328,94123
2018-01-01,878775.0281582533,864254.587976744,892774.9787859429,94124
2018-02-01,891015.7212017007,876384.3041980574,906380.0056303405,94124
2018-03-01,890435.037177651,870926.1898294985,908253.5407429972,94124
2018-04-01,900462.9784662364,876132.7232519835,923423.3991826808,94124
2018-05-01,909268.2785499945,873228.5576713035,936866.9682820064,94124
2018-06-01,922019.2640757374,879863.0148882583,962576.3587261434,94124
2018-07-01,928734.2143009201,873634.9564228072,979061.1612748434,94124
2018-08-01,942057.7166992129,874988.6148671501,1010704.3395033168,94124
2018-09-01,956472.3433613381,874166.223743295,1033451.1658246281,94124
2018-10-01,963873.5051642988,870179.1281530795,1056355.4378760797,94124
2018-11-01,978291.6334676653,869693.9389142459,1074813.9343133522,94124
2018-12-01,984672.0049134113,867108.74978845,1097247.791378054,94124
2018-01-01,1692724.276757975,1669114.197838018,1715611.436506434,94127
2018-02-01,1713232.417305919,1689828.7813921287,1737227.2948174311,94127
2018-03-01,1711276.7248769354,1686008.89680514,1737082.58847549,94127
2018-04-01,1731783.9429962311,1702881.093642169,1761322.773436361,94127
2018-05-01,1745413.2163007527,1707571.878723546,1786830.695855023,94127
2018-06-01,1767255.4134300794,1720051.3549163435,1820024.917685801,94127
2018-07-01,1778478.732360072,1718078.1028217566,1843634.795916186,94127
2018-08-01,1801591.8364688416,1725885.5412711191,1877867.0992104157,94127
2018-09-01,1823978.3395354748,1734819.852260131,1923949.469334279,94127
2018-10-01,1835994.024555397,1723792.4501593893,1947245.38219096,94127
2018-11-01,1859433.5614751237,1730153.0523380288,1984076.230023921,94127
2018-12-01,1872281.2233579895,1735413.989669773,2024332.9685702457,94127
2018-01-01,1667997.4873166552,1633897.122978083,1701819.1196003591,94131
2018-02-01,1688419.6907898786,1653062.6097318318,1725454.4285310402,94131
2018-03-01,1687659.5664344279,1649238.3968866712,1724631.4915485887,94131
2018-04-01,1705701.2939658356,1662039.1813093217,1750556.7807363383,94131
2018-05-01,1718115.3914395252,1668474.5401432351,1780157.1076116182,94131
2018-06-01,1739530.152572532,1675978.9390301653,1814583.8008458123,94131
2018-07-01,1750125.7134221534,1665129.7177897901,1837736.2639636442,94131
2018-08-01,1775959.9041598316,1683220.5152808218,1884522.8473372674,94131
2018-09-01,1801876.4555960149,1681220.032648043,1925257.2819884764,94131
2018-10-01,1813923.1996812993,1688755.1635821934,1969410.3214837448,94131
2018-11-01,1842258.3365803093,1684325.985457533,2020383.1848361895,94131
2018-12-01,1854077.4614300996,1690461.3413165521,2053193.0705338388,94131
2018-01-01,1310131.3904505281,1290683.884843306,1330337.011091727,94132
2018-02-01,1321487.3601717758,1301814.3853458068,1342357.073136246,94132
2018-03-01,1322514.778934155,1300082.052549216,1344238.5474724025,94132
2018-04-01,1335154.038858852,1308542.4656629893,1360632.4125971044,94132
2018-05-01,1344475.4337822364,1312537.7096293378,1377043.9056317161,94132
2018-06-01,1357171.176547774,1311928.708717113,1400413.261052873,94132
2018-07-01,1367036.6692518683,1314794.9979694232,1412902.0330508735,94132
2018-08-01,1376931.0957494965,1311530.227925465,1436189.9534302242,94132
2018-09-01,1384133.7202364076,1307277.3109194078,1454189.152253642,94132
2018-10-01,1392366.9009668778,1300304.5467960502,1475715.9311447423,94132
2018-11-01,1399292.2099791279,1298636.3952737118,1489471.0022898808,94132
2018-12-01,1408094.6914944705,1293026.8173634876,1518444.952557093,94132
2018-01-01,3199345.42669748,3090285.6629106766,3299526.8801948293,94133
2018-02-01,3264239.664580257,3156342.967803682,3371179.2939080726,94133
2018-03-01,3217207.081261431,3095970.051365185,3334562.115870786,94133
2018-04-01,3268418.6005370147,3114703.155941771,3416981.1601629304,94133
2018-05-01,3297469.021090792,3116352.41152952,3458966.906704006,94133
2018-06-01,3366597.237652308,3104183.4785042796,3581728.2719002943,94133
2018-07-01,3387570.2395175043,3082233.4688979285,3663795.2454239237,94133
2018-08-01,3462183.420638771,3052244.1205857173,3815478.1307071764,94133
2018-09-01,3542845.0743131563,3095170.8957755896,3983898.1120864092,94133
2018-10-01,3566473.476281604,3015711.3848551596,4067444.2407073886,94133
2018-11-01,3645667.978762274,3037695.1714119404,4239667.334454115,94133
2018-12-01,3663100.3453828827,2967008.322552738,4353007.438279061,94133
2018-01-01,932751.2966583775,919833.2836231197,944857.3598647999,94134
2018-02-01,944682.9846152936,931821.9917070871,958404.2001395833,94134
2018-03-01,939383.976776951,925626.567079206,954249.9820551551,94134
2018-04-01,950466.2184627404,932169.7783413028,969181.8623620587,94134
2018-05-01,958147.5565366285,935944.8644659107,985856.5436857648,94134
2018-06-01,970290.6220605872,939453.657086873,1004340.3073624406,94134
2018-07-01,975758.860086481,935178.9515855504,1016210.298213404,94134
2018-08-01,988053.2472288756,939820.7008204351,1038448.5642071954,94134
2018-09-01,1001186.105513638,938602.9892529494,1060155.7577314894,94134
2018-10-01,1007607.3066591158,938178.6508067261,1076421.8389565127,94134
2018-11-01,1019346.3515868213,945021.6686528542,1103330.7128104118,94134
2018-12-01,1025060.773426631,937798.9232969157,1117735.4959084685,94134
2018-01-01,4408299.840284432,4358477.025508914,4455276.305089861,94301
2018-02-01,4447311.168205371,4396195.150890034,4498559.608763675,94301
2018-03-01,4460970.89086184,4403454.004593693,4518867.777804088,94301
2018-04-01,4499956.195558169,4432954.316216361,4559494.552887489,94301
2018-05-01,4532081.862987637,4455570.758818789,4609457.864864516,94301
2018-06-01,4572521.15212842,4467777.9648983795,4684051.393891223,94301
2018-07-01,4601297.576737892,4472860.421768324,4723350.818552058,94301
2018-08-01,4646431.712571923,4487061.29682772,4803015.708660464,94301
2018-09-01,4691232.9324357165,4501343.507718554,4876418.968725544,94301
2018-10-01,4723558.086614905,4502347.488772332,4952423.061028008,94301
2018-11-01,4772414.34793067,4518746.278485948,5012731.168774382,94301
2018-12-01,4805226.0011623055,4509213.027547577,5078520.34247088,94301
2018-01-01,2523806.508864444,2472249.0320642656,2575066.9216818805,94303
2018-02-01,2534218.9365086453,2475741.900906404,2587575.7245383263,94303
2018-03-01,2571749.5106581454,2513171.415118277,2625157.85899843,94303
2018-04-01,2579756.703889412,2518159.820385928,2642348.9822863857,94303
2018-05-01,2600294.5418463754,2525384.5285294126,2667568.3214271446,94303
2018-06-01,2614004.3522183644,2519629.8776749554,2690161.896170636,94303
2018-07-01,2633239.017782314,2518883.682380318,2724557.9501113566,94303
2018-08-01,2647930.317319414,2514584.9032287295,2751298.8986773463,94303
2018-09-01,2666459.1997301336,2509629.5153778642,2805164.859212173,94303
2018-10-01,2688332.0490398183,2510070.3745163735,2839451.054184879,94303
2018-11-01,2713013.7663551993,2499807.688578575,2881415.320358163,94303
2018-12-01,2728457.05525079,2481432.76473451,2905894.927953678,94303
2018-01-01,3439139.3346015713,3387476.150583688,3486675.7211964503,94305
2018-02-01,3443934.738179781,3388429.5415237825,3498639.0692770947,94305
2018-03-01,3500679.5948025044,3434744.3817602606,3564143.8380815103,94305
2018-04-01,3500359.3928593276,3423748.0940532186,3586465.76854534,94305
2018-05-01,3513207.4634644166,3396537.995730361,3625116.5900991787,94305
2018-06-01,3514208.9259528457,3369755.6603267076,3653374.662976319,94305
2018-07-01,3531326.1087877834,3337038.180519312,3708425.4978842936,94305
2018-08-01,3538944.855236806,3310924.9127591047,3752371.704477208,94305
2018-09-01,3546868.957860625,3256966.8065346573,3809564.2789456076,94305
2018-10-01,3564078.4640885075,3235677.7167539336,3852433.460662679,94305
2018-11-01,3586154.264010188,3197747.595572037,3923845.8164495183,94305
2018-12-01,3605147.9373993557,3156386.7296277285,3974848.5252616378,94305
2018-01-01,2912645.678299151,2857732.5881153326,2965365.129977097,94306
2018-02-01,2930039.939242967,2877432.951405693,2983936.9580960716,94306
2018-03-01,2969757.127215984,2909468.284803018,3027441.9390034843,94306
2018-04-01,2984419.4454767127,2917100.9816195276,3050077.6333327033,94306
2018-05-01,3006965.575834727,2922429.999796633,3084887.1229947675,94306
2018-06-01,3026782.599481789,2912551.507708689,3140789.856685906,94306
2018-07-01,3049802.3788003083,2912770.4571312657,3185335.2577115907,94306
2018-08-01,3074452.662548235,2907939.124835128,3238650.9595113406,94306
2018-09-01,3099212.474974971,2898061.3551036604,3301047.2926043696,94306
2018-10-01,3120975.0865430557,2895713.569673232,3350182.6241099876,94306
2018-11-01,3156598.41121975,2881460.4701326764,3438349.6941302293,94306
2018-12-01,3178311.49312056,2850770.621748739,3488299.7103710007,94306
2018-01-01,1127501.6740182987,1104740.8649605117,1148797.0084539002,94401
2018-02-01,1145612.494163238,1123051.3273425342,1169400.0380163316,94401
2018-03-01,1136491.0394027405,1115300.8896660705,1161170.7163823808,94401
2018-04-01,1157520.9085013254,1131600.5556113739,1183699.591924996,94401
2018-05-01,1166766.148788539,1139765.2574311616,1198804.1393595338,94401
2018-06-01,1185278.1156139204,1150750.1606665193,1225753.7657063522,94401
2018-07-01,1194635.8808916393,1154416.743628559,1240788.2495912174,94401
2018-08-01,1215199.786308983,1162251.744586974,1270257.473454398,94401
2018-09-01,1231785.4435715622,1169386.463608386,1297923.3178183301,94401
2018-10-01,1240325.764932521,1166995.2436284777,1316843.340407698,94401
2018-11-01,1257244.9491700006,1176001.7025217304,1340555.452593872,94401
2018-12-01,1268239.1945616268,1183688.4097033571,1370191.4321578946,94401
2018-01-01,1881286.2248768695,1844660.922158562,1919220.092561861,94402
2018-02-01,1893102.8957017388,1851986.856115089,1933460.8680596384,94402
2018-03-01,1908888.7542435112,1862739.6719747088,1949202.231384831,94402
2018-04-01,1921210.2844130928,1874521.800708056,1968390.5130442858,94402
2018-05-01,1933375.6623027974,1870617.4858819114,1989811.2879029415,94402
2018-06-01,1946427.1127026083,1878936.3763192082,2009964.4941524847,94402
2018-07-01,1959579.2751647835,1871146.166211799,2043106.8375403036,94402
2018-08-01,1979967.701873119,1881382.291355148,2082770.2280221262,94402
2018-09-01,1998790.7043813497,1882872.2102044474,2110556.9545669775,94402
2018-10-01,2010814.6023460245,1871010.5761041485,2146310.6550004506,94402
2018-11-01,2033133.7430396432,1870704.189274392,2199227.371205287,94402
2018-12-01,2046356.164432415,1873998.8016251882,2225114.747278721,94402
2018-01-01,1515921.0731389325,1492877.6047713305,1538751.2663208058,94403
2018-02-01,1526921.9203658944,1503093.6365723978,1551582.722250999,94403
2018-03-01,1539073.7127911432,1511084.7251012155,1564416.7062588285,94403
2018-04-01,1552846.2355125945,1518657.021475829,1580491.4789428792,94403
2018-05-01,1563165.3900940756,1519579.2927772983,1601733.6771489077,94403
2018-06-01,1575335.7478471498,1523095.2204336934,1620221.4264426404,94403
2018-07-01,1587934.1704052263,1521628.9093055911,1652937.9770010877,94403
2018-08-01,1604061.6600476326,1526866.084579234,1678386.8117763565,94403
2018-09-01,1616714.1612535263,1529138.8808186906,1696706.910595172,94403
2018-10-01,1627079.193823691,1525926.2364727564,1721619.1147354296,94403
2018-11-01,1643324.106697108,1515208.9968933081,1759645.734820551,94403
2018-12-01,1656147.5604884285,1512210.9039659542,1783128.0936463957,94403
2018-01-01,1639114.520955739,1610386.9637981947,1666784.8864428955,94404
2018-02-01,1654992.6174406654,1627093.622181997,1683218.308130492,94404
2018-03-01,1660257.0383690773,1632536.244391591,1687540.8297765644,94404
2018-04-01,1678000.7875807383,1641754.4221096034,1706442.5849838613,94404
2018-05-01,1689296.7737979656,1647323.8317025537,1726681.1109641476,94404
2018-06-01,1706534.1385196217,1651300.6914749253,1756012.7114104265,94404
2018-07-01,1718739.9989060157,1652905.2141391926,1771643.5794089446,94404
2018-08-01,1740633.825356338,1659400.1366732619,1808784.8474673154,94404
2018-09-01,1759246.3608934744,1663625.607103593,1836613.475899746,94404
2018-10-01,1769671.7522825354,1660936.0793416277,1862827.091796381,94404
2018-11-01,1791170.0208906976,1663188.2010714293,1904454.8086806098,94404
2018-12-01,1804217.917774999,1657314.9787737024,1941143.0400120683,94404
2018-01-01,994138.7098290198,980778.1091502918,1007111.9770517073,94501
2018-02-01,996534.2662796162,981752.2257495713,1009975.9642024987,94501
2018-03-01,1005871.2082103105,991083.3124757811,1020806.7635948957,94501
2018-04-01,1009455.9594580412,990524.3712662228,1029623.3072006385,94501
2018-05-01,1015307.0889112129,994058.439231151,1038310.4752440491,94501
2018-06-01,1018998.5639007841,989342.3104500712,1049925.046823999,94501
2018-07-01,1025216.7549632323,985173.0320467679,1066751.6355425564,94501
2018-08-01,1028777.2502834495,979195.6645186523,1075806.6649192043,94501
2018-09-01,1031598.367363922,970692.792063388,1089317.2356447738,94501
2018-10-01,1036499.3301981516,968059.562180143,1104502.2740380748,94501
2018-11-01,1039505.6590631185,962718.6215185135,1122583.80738142,94501
2018-12-01,1045073.3460819464,949226.2649792911,1132460.077100245,94501
2018-01-01,897050.7447495107,883946.2312056153,910818.0978983227,94502
2018-02-01,899501.7243416295,886489.3939387897,911944.5039628319,94502
2018-03-01,907698.4692667761,893801.4872716663,921963.1240587598,94502
2018-04-01,911860.2692093265,895475.9456766899,930093.6571181909,94502
2018-05-01,918194.9118560803,900843.9415773085,940058.7801714786,94502
2018-06-01,922058.8771169788,896300.0474201555,950001.2028870892,94502
2018-07-01,927959.8400798688,896660.8762847899,963943.4457260127,94502
2018-08-01,930908.9129619267,892126.3032542373,971163.7818243832,94502
2018-09-01,933415.8240182782,885743.1691448692,981894.4909517668,94502
2018-10-01,937963.276880654,882902.7488496667,995042.7815134436,94502
2018-11-01,940688.7608242956,880798.2555921403,1012465.5086643121,94502
2018-12-01,946116.2453184596,872556.5529859688,1025075.1047118284,94502
2018-01-01,544358.2954304874,535214.7300512183,554007.0519771479,94503
2018-02-01,550989.5759495129,541037.6219889005,561289.9540079648,94503
2018-03-01,549942.8225847507,538529.3781720268,560876.290448753,94503
2018-04-01,555408.3631696197,541567.1630310738,569713.6075567001,94503
